density,avg_speed,d_density,d_speed,neighbor_density,neighbor_speed,flow_variance,label
1,1.0884,0,0.0,1,1.0131,0.0,0
1,1.3877,0,0.0,3,1.2663,0.0,0
1,1.0245,1,0.0,1,1.3684,0.0,0
1,0.9217,-3,-0.0873,6,0.8737,0.0,0
1,0.8558,1,0.0,5,0.8575,0.0,0
2,1.1998,0,0.0,0,1.1998,0.0,0
2,0.9558,1,0.0191,2,0.8922,0.0001,0
1,1.0573,0,0.0,0,1.0573,0.0,0
1,1.332,1,0.0,1,1.0281,0.0,0
1,1.3629,1,0.0,0,1.3629,0.0,0
1,1.0678,0,0.0,0,1.0678,0.0,0
1,1.0724,0,0.0,2,1.1043,0.0,0
1,1.1649,0,0.0,0,1.1649,0.0,0
1,1.148,1,0.0,4,0.9733,0.0,0
1,1.3684,1,0.0,1,1.0245,0.0,0
1,1.223,0,0.0,0,1.223,0.0,0
1,0.9733,0,-0.3751,2,1.0131,0.0,0
1,1.2827,0,0.2545,1,1.0281,0.0,0
2,1.228,1,-0.066,1,0.9217,0.0065,0
1,1.2549,0,0.0,0,1.2549,0.0,0
1,1.0356,1,0.0,0,1.0356,0.0,0
1,1.3303,0,0.0,1,1.0804,0.0,0
1,1.32,1,0.0,1,1.3743,0.0,0
2,0.9574,-1,-0.0196,8,0.8275,0.0,0
1,1.0724,0,0.0,0,1.0724,0.0,0
4,1.0661,2,-0.0408,4,1.0607,0.0,0
2,1.1193,0,-0.0011,4,0.9455,0.0,0
2,1.1145,2,0.0,1,0.9076,0.0,0
3,1.1502,2,-0.1239,1,1.0804,0.0,0
8,0.8275,3,-0.03,3,0.8037,0.0015,1
3,1.1147,1,-0.1133,1,1.1719,0.01,0
4,0.8961,0,0.0211,4,0.9218,0.001,1
1,1.0804,-1,-0.0079,3,1.1502,0.0,0
1,1.008,0,-0.0727,2,0.9749,0.0,0
2,1.1998,2,0.0,0,1.1998,0.0,0
2,1.1817,1,-0.101,1,1.008,0.0009,0
4,1.0607,-1,0.0172,4,1.0517,0.0002,0
2,0.9455,-2,-0.0352,5,1.0396,0.0,0
1,1.223,0,0.0,1,1.3303,0.0,0
1,1.0281,0,0.0,2,1.1817,0.0,0
3,1.1105,2,-0.1391,1,0.9882,0.0,0
4,1.0051,0,0.0148,4,0.8558,0.0226,0
4,1.0442,2,0.0311,4,0.9479,0.0355,0
1,1.0356,1,0.0,0,1.0356,0.0,0
2,1.0968,0,0.0,1,1.2496,0.0,0
5,1.0396,2,0.0023,2,0.9455,0.0,0
3,1.0206,0,0.0296,4,1.0517,0.0116,0
1,1.3303,1,0.0,1,1.223,0.0,0
1,1.2525,1,0.0,2,0.9076,0.0,0
2,0.8037,-3,0.0476,8,0.8275,0.0,0
1,1.0678,1,0.0,1,1.0131,0.0,0
1,0.9076,1,0.0,2,0.9937,0.0,0
4,0.9218,0,-0.0543,4,0.8961,0.0229,0
1,1.2095,0,-0.0315,5,0.9882,0.0,0
2,1.0623,1,0.0489,4,0.8961,0.0371,0
5,0.9764,3,0.0843,1,0.9228,0.0003,0
1,1.0727,0,0.0,1,1.0884,0.0,0
1,1.332,1,0.0,1,1.0281,0.0,0
1,0.9754,-1,-0.0403,2,0.9937,0.0,0
1,1.2816,0,-0.1061,3,1.2567,0.0,0
3,0.8376,2,-0.0331,8,0.8037,0.0005,0
5,0.9475,-1,0.0739,3,0.8037,0.0003,0
1,1.157,0,0.0,1,0.9754,0.0,0
1,1.2549,0,0.0,1,1.3877,0.0,0
4,1.0581,1,0.0669,4,0.9218,0.0228,0
1,1.3629,0,0.0,0,1.3629,0.0,0
3,1.2567,0,-0.0096,1,1.2816,0.0003,0
1,1.0131,0,0.0,1,1.0678,0.0,0
1,1.3396,-1,0.1036,4,1.0581,0.0,0
4,1.0517,0,-0.038,4,1.0206,0.0032,0
1,0.9882,-2,-0.1326,3,1.1105,0.0,0
1,1.1719,0,0.2502,5,0.9475,0.0,0
1,1.3743,0,0.0,0,1.3743,0.0,0
2,1.2288,-1,-0.0088,0,1.2288,0.0089,0
1,0.9479,0,-0.0253,4,1.0442,0.0,0
2,0.9937,-1,0.0366,1,0.9076,0.0,0
1,1.3684,1,0.0,1,1.0245,0.0,0
1,1.0884,1,0.0,1,1.0727,0.0,0
1,1.3877,1,0.0,1,1.2549,0.0,0
1,0.9912,0,0.0,5,0.8961,0.0,0
1,1.1649,1,0.0,0,1.1649,0.0,0
1,0.8558,0,0.0,8,0.8275,0.0,0
1,0.9228,-3,-0.0711,5,0.8961,0.0,0
1,1.0573,0,0.0,0,1.0573,0.0,0
1,1.0072,1,0.0,2,0.9076,0.0,0
1,0.9749,-1,0.0191,5,0.9764,0.0,0
1,1.32,1,0.0,0,1.32,0.0,0
2,1.1876,1,0.1469,0,1.1876,0.0084,0
1,1.0245,0,0.0,1,1.3684,0.0,0
1,1.042,0,0.0,2,1.1145,0.0,0
1,1.2496,1,0.0,3,1.0968,0.0,0
3,1.0376,2,0.0897,3,0.994,0.0049,0
1,1.0884,0,0.0157,1,1.0727,0.0,0
2,1.2397,1,-0.0999,3,1.0911,0.0086,0
3,0.994,-1,-0.0502,4,0.9811,0.0052,0
5,1.0072,0,-0.0325,3,1.0401,0.0,0
1,1.1719,1,0.0,4,0.8025,0.0,0
3,1.0911,-1,0.033,3,0.8648,0.028,0
1,1.3629,1,0.0,0,1.3629,0.0,0
2,1.09,-1,-0.0206,2,1.0855,0.0,0
1,1.1761,-1,0.2306,5,1.0072,0.0,0
3,0.7804,0,-0.0571,8,0.8025,0.0343,0
2,1.148,1,0.1236,1,1.0727,0.0,0
2,1.1998,0,0.0,0,1.1998,0.0,0
2,1.2288,2,0.0,0,1.2288,0.0089,0
3,1.0683,-1,0.0076,7,0.9728,0.0002,0
2,1.1501,0,0.0356,3,0.965,0.0,0
3,0.965,2,0.0574,2,0.9913,0.0,0
2,0.9913,0,-0.0025,3,0.965,0.0,0
8,0.8224,0,-0.0051,3,0.7804,0.0142,1
4,0.8836,-1,-0.0639,3,0.7804,0.0252,1
1,1.2531,1,0.0,2,1.0761,0.0,0
1,1.0678,0,0.0,1,1.0131,0.0,0
2,1.0761,-1,-0.0386,2,1.1121,0.0246,0
3,0.8025,1,-0.0012,8,0.7804,0.0191,0
1,1.1649,0,0.0,0,1.1649,0.0,0
4,1.0479,0,-0.0182,3,1.0683,0.0,0
3,0.9668,-1,0.0708,3,0.8648,0.0242,0
3,1.0378,-2,0.0614,3,0.915,0.0004,0
1,0.9496,0,0.0268,3,0.915,0.0,0
1,1.3303,0,0.0,0,1.3303,0.0,0
1,1.0356,0,0.0,0,1.0356,0.0,0
3,1.0401,2,-0.1694,5,1.0072,0.0,0
1,1.0131,0,0.0,1,1.0678,0.0,0
3,1.0927,1,-0.0266,4,1.0479,0.0,0
1,1.004,0,-0.0764,3,1.1502,0.0,0
2,1.1121,1,-0.0598,4,0.8836,0.0,0
2,1.2255,-1,-0.0312,2,1.259,0.0,0
1,1.3877,0,0.1328,1,1.2549,0.0,0
2,1.259,1,-0.0226,2,1.2255,0.0004,0
2,1.0855,2,0.0,2,1.09,0.0,0
1,1.1814,-2,0.1608,7,0.9728,0.0,0
1,1.1551,1,0.0,4,0.9811,0.0,0
2,0.9914,1,-0.0166,2,0.9418,0.0048,0
7,0.9728,3,-0.079,3,1.0683,0.0029,0
2,0.9418,1,-0.033,3,0.9914,0.0,0
3,0.915,2,-0.0761,3,0.9496,0.0262,0
1,1.3345,-1,0.1469,1,1.0407,0.0,0
1,0.8807,0,0.0249,8,0.8224,0.0,0
1,1.2827,0,0.2545,1,0.9554,0.0,0
3,1.1502,0,0.0,1,1.004,0.0,0
4,0.9811,0,-0.0241,3,0.8807,0.0248,0
3,0.8648,-1,-0.057,3,0.9668,0.0,0
2,1.0968,0,0.0,1,1.2496,0.0,0
1,1.32,0,0.0,1,1.3743,0.0,0
1,1.0724,1,0.0,2,1.1501,0.0,0
1,1.0807,-1,-0.101,2,0.9914,0.0,0
1,1.0407,1,0.0,1,1.3345,0.0,0
1,1.3743,1,0.0,1,1.32,0.0,0
3,0.972,1,-0.0902,3,0.8648,0.0002,0
1,1.042,0,0.0,2,1.1501,0.0,0
1,1.2525,0,0.0,3,0.965,0.0,0
1,1.2496,0,0.0,2,1.0855,0.0,0
1,1.0727,1,0.0,2,1.0884,0.0,0
1,0.9554,1,0.0,1,1.2827,0.0,0
1,1.0573,1,0.0,1,1.157,0.0,0
1,1.2549,1,0.0,1,1.3877,0.0,0
1,1.223,1,0.0,0,1.223,0.0,0
1,1.332,1,0.0,1,0.9554,0.0,0
1,1.157,0,0.0,1,1.0573,0.0,0
1,1.32,0,0.0,1,1.3743,0.0,0
2,1.0928,-1,0.0002,5,1.0481,0.0,0
1,1.2549,0,0.0,1,1.3877,0.0,0
5,1.0481,1,0.0002,4,1.0928,0.0,0
2,0.9914,0,0.0,2,0.9538,0.0,0
1,1.3629,0,0.0,0,1.3629,0.0,0
2,1.0804,2,0.0,2,0.9538,0.0,0
5,0.9389,2,0.0239,2,0.8364,0.0151,0
3,0.9642,0,-0.0298,3,0.8558,0.0031,0
4,0.8778,1,0.0753,5,0.7411,0.0003,1
2,1.1817,1,-0.101,1,1.0281,0.0,0
3,1.1209,2,-0.1288,1,0.9882,0.0,0
2,1.2054,2,0.0,2,1.1086,0.0,0
2,1.1044,1,-0.0717,4,0.9732,0.0,0
4,1.0603,2,-0.0158,2,0.9116,0.0023,0
5,0.8498,4,-0.0309,5,0.7411,0.036,1
4,0.9732,-1,-0.0339,3,1.0469,0.0,0
2,1.0968,2,0.0,1,1.2496,0.0,0
1,1.1719,0,0.0,4,0.8724,0.0,0
1,1.042,1,0.0,2,1.0687,0.0,0
3,1.2885,1,0.0295,1,1.2491,0.0002,0
2,0.9661,0,-0.0252,2,0.95,0.0,0
1,1.0678,0,0.0,0,1.0678,0.0,0
1,1.1551,0,0.0,3,0.9642,0.0,0
1,1.1649,1,0.0,0,1.1649,0.0,0
2,0.8364,-1,-0.1356,5,0.8988,0.0,0
1,1.0727,1,0.0,1,1.0884,0.0,0
2,0.9392,-1,-0.0276,5,0.8364,0.0,0
2,1.0832,0,-0.029,4,0.8724,0.0262,0
3,0.808,0,0.0275,5,0.7411,0.0001,0
1,0.9882,-1,-0.1017,3,1.1209,0.0,0
3,1.0469,0,0.0068,4,0.9732,0.0,0
1,1.3744,1,0.0,1,1.0252,0.0,0
1,1.2027,1,0.0,3,1.0814,0.0,0
1,0.9479,1,0.0,3,1.0581,0.0,0
1,1.0407,0,0.0,1,1.3345,0.0,0
5,0.7411,-3,-0.0813,5,0.808,0.0319,1
2,0.8988,-1,0.034,2,0.8364,0.0001,0
1,1.223,0,0.0,1,1.3303,0.0,0
2,1.1086,-1,-0.0416,2,1.2054,0.0,0
3,1.0444,-1,0.0633,5,0.8498,0.0302,0
1,1.2491,1,0.0,3,1.2885,0.0,0
3,1.0581,0,0.0204,3,0.9479,0.006,0
1,1.2095,1,0.0,3,0.9882,0.0,0
1,1.0131,1,0.0,1,1.0884,0.0,0
2,0.9538,0,0.012,2,0.9788,0.0,0
1,0.9116,1,0.0,4,1.0603,0.0,0
1,1.3684,-1,0.2204,1,1.0245,0.0,0
1,1.1798,-2,0.0886,3,0.8988,0.0,0
1,1.0252,-1,-0.1746,1,1.3744,0.0,0
1,1.2525,0,0.2105,2,1.042,0.0,0
2,0.9788,-1,-0.059,5,0.9389,0.0002,0
4,1.0966,1,0.0283,6,1.0002,0.0002,0
2,1.0687,2,0.0,1,1.042,0.0,0
1,1.332,0,0.0,1,1.0281,0.0,0
1,1.3877,0,0.0,1,1.2491,0.0,0
1,1.3303,1,0.0,1,1.223,0.0,0
1,1.157,1,0.0,2,0.9661,0.0,0
1,1.0356,1,0.0,0,1.0356,0.0,0
1,0.8724,-3,-0.0112,4,0.808,0.0,0
6,1.0002,-1,0.0275,4,1.0966,0.0005,0
1,0.8558,1,0.0,5,0.8498,0.0,0
3,1.0814,1,-0.1583,1,1.1798,0.0041,0
2,1.0913,2,0.0,2,0.8988,0.0,0
1,1.0573,0,0.0,0,1.0573,0.0,0
1,1.0245,1,0.0,1,1.3684,0.0,0
1,1.3345,0,0.0,1,1.0407,0.0,0
2,0.95,2,0.0,2,0.9661,0.0,0
1,1.0724,1,0.0,2,1.0687,0.0,0
1,1.3743,0,0.0,1,1.32,0.0,0
1,1.0281,0,0.0727,2,1.1817,0.0,0
1,1.0209,1,0.0,5,0.9389,0.0,0
1,1.2496,-1,0.1528,3,1.0968,0.0,0
1,0.9951,-2,0.0301,2,0.95,0.0,0
1,1.0884,0,0.0,1,1.0131,0.0,0
1,0.9912,0,-0.0297,4,0.9688,0.0,0
3,1.1016,1,0.0088,6,1.0376,0.0,0
2,0.945,-2,-0.0282,5,1.0393,0.0,0
2,1.1998,1,-0.1746,0,1.1998,0.0306,0
1,1.32,1,0.0,1,1.3743,0.0,0
1,1.3877,0,0.1328,1,1.2549,0.0,0
2,0.9661,1,-0.029,2,0.95,0.0,0
4,0.9982,-1,0.0593,2,0.8364,0.0054,0
6,1.0376,1,-0.0105,3,1.0413,0.0,0
1,1.0804,-1,-0.0282,3,1.1502,0.0,0
1,1.3303,0,0.0,0,1.3303,0.0,0
5,1.0393,2,-0.0076,2,0.945,0.0,0
3,0.9278,1,-0.0636,3,1.008,0.0057,0
4,1.0356,1,-0.0458,1,1.1501,0.0085,0
5,0.895,0,0.0451,8,0.7961,0.036,1
2,1.1876,1,0.1469,1,1.332,0.0011,0
2,1.0413,-2,-0.0554,7,0.9914,0.0001,0
2,1.119,1,0.2073,2,0.944,0.0001,0
1,1.2418,1,0.0,7,0.9914,0.0,0
2,1.045,0,-0.0237,2,0.95,0.0,0
2,1.0968,0,0.0,1,1.2821,0.0,0
1,1.2525,0,0.0,2,0.95,0.0,0
8,0.7961,3,0.0549,5,0.8581,0.0003,1
1,1.0356,1,0.0,0,1.0356,0.0,0
2,0.985,0,-0.0982,2,0.944,0.0,0
3,1.1014,1,0.0101,2,0.8988,0.0052,0
3,1.1295,0,0.0086,1,1.014,0.0,0
7,0.9914,1,-0.0088,2,1.0413,0.0033,0
2,1.0343,-1,-0.0101,5,0.895,0.0007,0
3,1.0566,1,-0.0238,3,0.9278,0.0052,0
1,0.9951,-1,0.0452,2,0.95,0.0,0
2,0.95,2,0.0,2,0.9661,0.0,0
2,1.0542,1,-0.1177,3,0.9066,0.0008,0
4,1.0852,1,0.0271,3,0.9927,0.0044,0
1,1.2827,0,0.2545,1,1.0281,0.0,0
3,0.9066,-1,0.0288,8,0.7961,0.0066,0
1,1.0884,1,0.0,1,1.0727,0.0,0
1,0.8661,1,0.0,4,0.9688,0.0,0
3,0.8581,0,0.0502,8,0.7961,0.0008,0
1,0.9821,-1,0.0429,4,0.8364,0.0,0
1,1.0573,1,0.0,1,1.157,0.0,0
1,1.1649,0,0.0,0,1.1649,0.0,0
1,1.2549,1,0.0,1,1.3877,0.0,0
1,0.9056,0,0.0497,5,0.895,0.0,0
1,1.332,0,-0.0026,2,1.0281,0.0,0
3,0.9927,0,0.0285,4,0.9056,0.0036,0
2,0.9964,1,0.0485,4,1.0852,0.0002,0
1,1.0281,0,-0.3039,1,1.2827,0.0,0
2,1.1964,1,0.172,1,1.0727,0.0,0
2,0.8988,0,0.0,3,0.8364,0.0001,0
1,1.014,1,0.0,3,1.1295,0.0,0
2,1.2675,-1,-0.021,1,1.2364,0.0,0
1,1.0807,-1,-0.101,1,1.008,0.0,0
2,0.8364,0,0.0,4,0.8988,0.0,0
1,1.2301,0,0.0274,4,1.0356,0.0,0
1,1.0678,1,0.0,1,1.0131,0.0,0
2,0.9688,0,-0.01,4,0.8661,0.0005,0
1,1.1501,0,-0.0297,4,0.8988,0.0,0
1,1.008,1,0.0,3,0.9278,0.0,0
2,1.1054,0,0.0011,3,0.945,0.0,0
3,1.1502,1,-0.0552,1,1.0804,0.0,0
1,1.2364,0,-0.0128,2,1.2675,0.0,0
1,1.2821,0,0.0325,3,1.0968,0.0,0
1,1.3743,0,0.0543,1,1.32,0.0,0
1,1.223,1,0.0,0,1.223,0.0,0
1,1.0727,0,-0.2957,2,1.0884,0.0,0
1,0.944,-3,-0.1163,2,0.985,0.0,0
1,1.157,0,0.0,1,1.0573,0.0,0
1,1.3629,1,0.0,0,1.3629,0.0,0
1,1.2816,0,-0.1061,1,1.2364,0.0,0
1,1.0724,0,0.0,2,1.045,0.0,0
1,1.0131,0,0.0,1,1.0678,0.0,0
1,1.2409,0,0.0315,5,1.014,0.0,0
1,0.9683,0,-0.0737,2,1.045,0.0,0
4,1.0993,-2,0.0617,5,0.9704,0.0,0
1,0.923,1,0.0,4,1.0133,0.0,0
4,1.0265,1,-0.0751,4,1.0728,0.0,0
3,1.0579,1,0.0615,3,0.9226,0.0003,0
4,0.9965,3,0.0145,3,0.8401,0.0031,0
3,0.965,1,0.0151,1,0.8399,0.0,0
4,1.0163,2,0.0313,2,0.8961,0.0295,0
1,1.0131,1,0.0,0,1.0131,0.0,0
5,0.9704,3,-0.0709,4,1.049,0.0,0
7,0.803,2,-0.092,9,0.8352,0.0033,1
4,1.049,-3,0.0576,5,0.9704,0.0005,0
3,1.0934,-1,0.0081,4,0.9662,0.0002,0
3,1.0728,1,-0.0327,4,1.0265,0.0,0
1,0.9816,0,-0.0135,3,0.965,0.0,0
1,1.32,1,0.0,0,1.32,0.0,0
9,0.8352,1,0.0391,7,0.803,0.004,1
1,1.0807,0,-0.2019,1,1.0281,0.0,0
1,1.2095,1,0.0,3,0.923,0.0,0
1,1.0678,0,0.0,0,1.0678,0.0,0
1,1.0209,1,0.0,4,0.9776,0.0,0
1,0.8961,0,-0.0479,4,1.0163,0.0,0
1,1.0252,-1,-0.1746,1,1.3744,0.0,0
2,1.1359,1,-0.1051,4,0.923,0.0,0
1,1.157,1,0.0,1,0.9754,0.0,0
3,1.2885,2,0.0521,1,1.2816,0.0,0
1,1.0281,0,0.0,1,1.0807,0.0,0
4,1.0133,-1,-0.026,2,0.923,0.0,0
2,1.0041,1,-0.0039,3,0.9933,0.0003,0
4,0.9662,1,-0.0265,3,0.9568,0.004,0
2,1.055,2,0.0,1,0.8399,0.0475,0
1,1.2816,0,0.0,3,1.2885,0.0,0
1,1.3345,-1,0.1469,1,1.0407,0.0,0
1,1.2525,0,0.2842,2,0.8399,0.0,0
1,1.223,0,0.0,1,1.3303,0.0,0
1,0.8399,-1,-0.2051,3,0.965,0.0,0
1,0.9754,-1,0.0092,3,0.965,0.0,0
3,0.9991,0,-0.0574,4,0.9776,0.0,0
3,0.9933,0,0.0655,3,0.9991,0.0001,0
1,0.8401,0,-0.0259,4,0.895,0.0,0
1,0.9568,-1,-0.0775,7,0.803,0.0,0
2,1.2316,1,-0.0506,3,1.0652,0.0,0
1,0.9226,1,0.0,3,1.0579,0.0,0
4,1.0697,0,0.0341,2,1.0778,0.0004,0
2,1.1964,0,0.0,1,1.0727,0.0,0
3,0.895,-1,-0.1031,4,0.8401,0.0044,0
1,1.0356,0,0.0,0,1.0356,0.0,0
2,1.0883,-1,-0.0619,1,1.0804,0.0,0
1,1.0727,0,0.0,2,1.0884,0.0,0
1,0.8724,-2,0.0143,9,0.8352,0.0,0
1,1.1044,0,0.1132,4,0.895,0.0,0
1,1.0573,0,0.0,0,1.0573,0.0,0
1,1.3303,1,0.0,1,1.223,0.0,0
2,1.0968,2,0.0,0,1.0968,0.0,0
1,1.1765,1,0.0,4,0.9568,0.0,0
1,1.2549,1,0.0,0,1.2549,0.0,0
1,1.3743,0,0.0,0,1.3743,0.0,0
1,1.1649,1,0.0,0,1.1649,0.0,0
2,1.0406,0,-0.0136,4,1.0163,0.0008,0
4,0.9776,2,0.0088,3,0.8401,0.0042,0
3,1.0652,0,-0.0643,2,1.2095,0.0,0
1,1.0037,1,0.0,4,1.0078,0.0,0
1,1.332,0,0.0,1,1.0281,0.0,0
1,1.3629,0,0.0,0,1.3629,0.0,0
1,1.0078,0,-0.234,4,1.0037,0.0,0
1,1.0884,1,0.0,1,1.0727,0.0,0
1,1.0724,0,0.0,2,0.8399,0.0,0
2,1.0778,1,-0.0724,4,1.0697,0.0323,0
1,1.2342,-1,0.1153,4,0.8961,0.0,0
1,1.3877,0,0.0,1,1.2816,0.0,0
1,1.3711,1,0.0,2,1.0883,0.0,0
1,1.0407,1,0.0,1,1.3345,0.0,0
1,1.1463,-1,0.2012,4,1.0133,0.0,0
1,1.3744,1,0.0,1,0.9816,0.0,0
1,1.0867,-2,-0.0146,4,0.9965,0.0,0
1,1.1719,-2,0.2653,9,0.8352,0.0,0
1,1.0804,0,0.0,2,1.0883,0.0,0
1,1.2827,1,0.0,1,1.0281,0.0,0
3,0.9801,-1,-0.0332,3,1.031,0.0,0
1,1.0292,0,0.0213,3,0.9327,0.0,0
3,1.1034,-1,0.0041,6,0.9438,0.0,0
2,0.7911,2,0.0,7,0.7468,0.0,0
2,1.0968,0,0.0,1,1.2821,0.0,0
6,0.7468,-1,-0.0562,7,0.7911,0.002,1
2,0.861,-1,-0.034,5,0.9446,0.0,0
5,0.9446,1,-0.033,2,0.861,0.0006,0
4,1.0164,0,0.0198,2,0.861,0.0001,0
1,1.0209,0,0.0,5,0.9446,0.0,0
4,1.0963,0,0.0265,2,0.937,0.0011,0
3,1.011,-1,-0.038,6,0.9327,0.0001,0
7,0.8361,-2,0.0009,6,0.7468,0.0035,1
1,1.2549,0,0.0,1,1.3877,0.0,0
5,1.0124,1,-0.0141,3,1.1034,0.0,0
3,1.0727,0,0.0148,3,0.9571,0.0002,0
3,0.9566,2,-0.0002,6,0.7468,0.0,0
1,1.2821,1,0.0,3,1.0968,0.0,0
3,1.0664,1,-0.0695,3,0.9801,0.0,0
3,1.0059,-1,-0.0103,4,1.0018,0.0002,0
4,0.9569,1,-0.0364,2,0.9661,0.0,0
4,1.0018,2,-0.0388,3,1.0059,0.0024,0
3,1.1096,0,0.0368,5,1.0124,0.0,0
1,1.0727,-1,-0.1238,2,1.0884,0.0,0
2,0.9661,0,-0.0381,4,0.9569,0.0,0
4,0.9697,1,0.0046,1,0.8874,0.0,0
1,1.3744,1,0.0,1,0.9754,0.0,0
1,0.9821,0,0.1419,5,0.861,0.0,0
2,0.937,0,-0.1408,4,1.0963,0.0004,0
1,0.8874,0,0.0474,4,0.9697,0.0,0
2,1.2675,-1,-0.021,1,1.3305,0.0,0
1,0.9882,-2,-0.0769,3,1.15,0.0,0
1,1.1649,0,0.0,0,1.1649,0.0,0
1,1.3629,1,0.0,0,1.3629,0.0,0
1,1.1149,0,-0.057,7,0.8361,0.0,0
1,1.32,1,0.0,1,1.3743,0.0,0
1,0.9327,0,-0.071,3,1.011,0.0,0
1,1.3303,0,0.0,1,1.223,0.0,0
3,0.9938,0,-0.0996,3,0.8495,0.0002,0
2,1.1086,0,0.0203,2,1.1569,0.0,0
6,0.9438,1,-0.0266,3,1.011,0.0001,0
1,1.074,0,-0.0303,5,0.861,0.0,0
1,1.3792,0,-0.0085,1,1.3305,0.0,0
3,1.029,1,-0.0259,1,0.8874,0.111,0
1,0.9754,0,-0.0063,4,0.9697,0.0,0
1,1.0356,1,0.0,0,1.0356,0.0,0
1,1.2088,0,0.0323,3,0.8495,0.0,0
2,1.1193,1,-0.027,3,0.9801,0.0,0
2,1.0613,1,0.1651,3,1.0059,0.0106,0
2,1.1554,1,0.1273,1,1.0807,0.0,0
1,1.3743,1,0.0,1,1.32,0.0,0
1,1.0884,0,0.0157,1,1.0727,0.0,0
1,1.332,0,-0.0026,2,1.1876,0.0,0
1,1.3877,1,0.0,1,1.2549,0.0,0
2,0.8495,-2,-0.1167,3,0.9566,0.0044,0
1,1.031,0,0.108,3,0.9801,0.0,0
1,1.1639,0,-0.0886,3,0.8874,0.0,0
2,1.1964,2,0.0,1,1.0727,0.0,0
3,1.15,1,-0.0816,1,0.9882,0.0,0
2,1.1569,1,-0.2141,2,1.1086,0.0,0
1,1.0807,0,0.0,2,1.1554,0.0,0
1,1.0678,1,0.0,1,1.0131,0.0,0
2,0.9571,1,0.0345,3,1.0727,0.0,0
2,1.1876,1,0.1469,1,1.332,0.0006,0
1,1.0252,0,0.0,0,1.0252,0.0,0
1,1.3354,1,0.0,3,0.9882,0.0,0
1,1.1817,0,0.095,4,0.937,0.0,0
1,1.0911,1,0.0,4,0.9569,0.0,0
1,0.9764,-2,-0.0227,5,0.9446,0.0,0
1,1.1719,1,0.0,7,0.7911,0.0,0
1,1.0592,1,0.0,4,0.9821,0.0,0
1,1.0573,0,0.0,0,1.0573,0.0,0
1,1.1225,1,0.0,3,0.9571,0.0,0
1,1.0131,1,0.0,1,1.0678,0.0,0
1,1.3305,0,0.0488,2,1.2675,0.0,0
1,1.157,1,0.0,1,0.9754,0.0,0
1,1.223,0,0.0,1,1.3303,0.0,0
3,0.9467,0,-0.0098,5,0.7812,0.0,0
7,0.9597,1,0.0159,3,0.9157,0.0001,0
1,1.3345,-1,0.1469,1,1.0407,0.0,0
3,1.0119,-1,0.0101,2,0.9906,0.0,0
2,1.2316,1,-0.0506,3,1.0062,0.0,0
5,0.9416,0,-0.003,4,0.8797,0.0007,0
2,0.8177,0,0.0266,6,0.7812,0.0,0
3,1.2885,2,-0.042,1,1.3792,0.0,0
2,0.9559,1,-0.0733,3,0.9157,0.0067,0
2,1.0883,0,-0.0687,1,1.0804,0.0,0
2,0.8029,2,0.0,5,0.7812,0.0002,0
3,1.0201,0,0.04,3,0.9699,0.0,0
1,0.9699,0,-0.0611,3,0.9916,0.0,0
3,1.0602,0,0.0664,3,0.8619,0.0005,0
2,1.0406,1,-0.0743,6,0.8349,0.0,0
4,0.8797,2,0.0187,5,0.9416,0.0002,1
1,1.1649,1,0.0,0,1.1649,0.0,0
3,1.0891,0,-0.0609,2,1.2316,0.0,0
1,1.3354,0,0.3472,3,1.0891,0.0,0
4,1.0196,-1,0.0072,3,1.0425,0.0,0
1,1.2133,0,0.0316,5,1.0509,0.0,0
3,0.9157,0,-0.0953,7,0.9559,0.003,0
2,0.9906,-1,-0.0154,3,1.0085,0.0302,0
3,1.0185,1,0.0524,2,0.8993,0.0006,0
1,1.3792,0,0.0,3,1.2885,0.0,0
5,1.0159,2,-0.0132,3,0.965,0.0354,0
1,1.0804,-1,-0.0282,2,1.0883,0.0,0
2,1.1817,0,0.0263,1,1.0281,0.0,0
2,1.1689,2,0.0,2,0.9699,0.0,0
1,1.3877,1,0.0,1,1.3792,0.0,0
1,1.0592,0,0.0,1,1.0357,0.0,0
5,1.0509,3,0.1139,1,1.0313,0.0224,0
3,1.0941,1,-0.0253,3,1.0201,0.0,0
2,0.9841,1,0.0077,5,0.8993,0.0001,0
3,1.0085,1,-0.0528,2,0.9518,0.0084,0
3,0.9842,0,-0.0885,3,1.0184,0.0,0
1,1.3303,1,0.0,1,1.223,0.0,0
1,1.0407,1,0.0,1,1.3345,0.0,0
1,1.2549,1,0.0,0,1.2549,0.0,0
1,1.0062,-1,-0.0906,2,1.1874,0.0,0
1,1.0131,0,0.0,1,1.0678,0.0,0
1,1.1491,-3,0.1327,4,0.8797,0.0,0
1,1.332,0,0.0,1,1.0281,0.0,0
1,1.1225,0,0.0,3,0.9842,0.0,0
2,1.1964,0,0.0,1,1.0727,0.0,0
1,1.0313,-3,-0.065,5,1.0509,0.0,0
1,1.0678,0,0.0,1,1.0131,0.0,0
5,0.7812,-1,0.0344,6,0.8029,0.0033,1
1,1.3744,0,0.0,1,1.0252,0.0,0
3,1.126,0,0.0164,4,1.0196,0.0,0
1,1.0357,0,0.0537,5,0.8797,0.0,0
1,1.0727,0,0.0,2,1.0884,0.0,0
1,1.32,1,0.0,0,1.32,0.0,0
3,0.965,2,0.0777,5,0.9785,0.0,0
